sector,bank,year,nii,roa,dep_ratio,prov_npa,total_staff,inflation,roa_risk,nii_opinc,loanratio,equityratio,log_ta,tagr,gdp_grth,gfce,roa_risk_5yr,govt_exp,repo,hhi_nii,diverse
Private,KARUR VYSYA BANK,2008,182.93,1.63,86.06,14.9,3580,6.37,3.2954,17.0467,64.6061,8.1602,9.5876,27.48,3.0867,10.5385,0.7629,15.7,7.0,0.4658,-10919.66
Private,KARUR VYSYA BANK,2009,265.21,1.49,88.52,14.9,3941,8.35,3.0124,18.2438,61.0166,7.9139,9.7445,15.69,7.8619,11.4597,0.6973,15.82,5.0,0.4113,-10227.41
Private,KARUR VYSYA BANK,2010,246.98,1.76,87.86,14.9,4175,10.88,3.5583,14.9118,61.3046,7.3855,9.9958,25.13,8.4976,11.0076,0.8237,15.38,4.25,0.4644,-11486.87
Private,KARUR VYSYA BANK,2011,264.33,1.71,87.59,14.9,4572,11.99,3.4572,12.8852,63.1162,7.4917,10.248,25.21,5.2413,11.0845,1.0309,14.93,6.5,0.5124,-11851.74
Private,KARUR VYSYA BANK,2012,350.15,1.56,85.32,14.9,5673,8.86,3.1539,11.3724,63.6356,7.196,10.5357,23.43,5.4564,10.6839,0.9405,14.18,8.5,0.4672,-11410.32
Private,KARUR VYSYA BANK,2013,452.56,1.35,82.71,14.9,6730,9.31,2.7294,11.5074,63.0816,6.6017,10.7522,21.65,6.3861,10.2952,0.8139,13.88,7.9,0.439,-11768.07
Private,KARUR VYSYA BANK,2014,564.45,0.86,84.9,14.9,7339,11.06,1.7387,12.0866,65.949,6.4535,10.8502,9.8,7.4102,10.4409,0.5185,13.34,7.75,0.4161,-12145.91
Private,KARUR VYSYA BANK,2015,580.84,0.88,84.08,14.9,7197,6.65,1.7791,11.8977,67.9346,7.9884,10.8809,3.08,7.9962,10.4283,0.5305,13.0,8.0,0.5024,-12356.86
Private,KARUR VYSYA BANK,2016,706.78,1.03,84.9,14.9,7211,4.91,2.0824,14.235,66.2619,7.7528,10.985,10.41,8.2563,10.3085,0.4067,12.8,6.75,0.4658,-12221.26
Private,KARUR VYSYA BANK,2017,782.22,1.0,86.88,14.9,7400,4.95,2.0217,15.2789,66.1856,8.1474,11.0318,4.68,6.7954,10.7672,0.3949,12.53,6.25,0.4534,-12292.8
Private,KARUR VYSYA BANK,2018,899.93,0.53,84.98,14.9,7956,3.33,1.0715,17.377,66.9244,9.3577,11.1116,7.98,6.533,10.7885,0.2093,12.2,6.0,0.5086,-12413.3
Private,KARUR VYSYA BANK,2019,962.77,0.31,86.34,14.9,7663,3.95,0.6267,18.6447,70.0616,9.2627,11.1468,3.52,4.0416,11.228,0.1224,13.21,6.5,0.5107,-13031.51
Private,KARUR VYSYA BANK,2020,1154.62,0.32,86.52,14.9,7935,3.72,0.647,21.3704,67.5152,9.6667,11.1314,-1.54,-7.9646,12.6008,0.1264,17.6,5.25,0.4257,-12747.06
Private,KOTAK MAHINDRA BANK LTD.,2005,132.43,1.56,66.02,15.75,2099,3.77,4.7028,40.3455,61.68,11.6222,8.7815,44.62,7.9234,10.3661,0.7301,13.69,6.0,0.4562,-18022.68
Private,KOTAK MAHINDRA BANK LTD.,2006,218.07,1.39,64.53,37.49,3597,4.25,4.1903,39.6859,62.388,8.4968,9.2277,44.62,8.0607,9.8025,0.6505,13.58,6.5,0.6703,-18690.09
Private,KOTAK MAHINDRA BANK LTD.,2007,318.65,0.94,55.23,123.1,5437,5.8,2.8337,31.0863,54.8523,8.3449,9.8992,67.15,7.6608,9.8621,0.4399,14.29,7.0,0.4527,-17525.55
Private,KOTAK MAHINDRA BANK LTD.,2008,463.46,1.1,58.01,143.69,9058,6.37,3.316,23.4136,54.9308,12.6931,10.251,35.18,3.0867,10.5385,0.5148,15.7,7.0,0.5711,-16952.73
Private,KOTAK MAHINDRA BANK LTD.,2009,273.63,1.03,54.49,253.25,8227,8.35,3.105,12.7724,57.9041,13.6025,10.2651,1.4,7.8619,11.4597,0.4821,15.82,5.0,0.9666,-20632.22
Private,KOTAK MAHINDRA BANK LTD.,2010,628.24,1.72,63.81,465.29,8804,10.88,5.1851,23.3159,55.4944,12.127,10.5304,16.01,8.4976,11.0076,0.805,15.38,4.25,0.4341,-15141.55
Private,KOTAK MAHINDRA BANK LTD.,2011,780.53,1.77,57.54,100.74,10400,11.99,5.3358,22.8428,57.6773,13.4382,10.8366,30.62,5.2413,11.0845,1.0671,14.93,6.5,0.4473,-15555.46
Private,KOTAK MAHINDRA BANK LTD.,2012,977.35,1.83,58.68,48.75,12540,8.86,5.5167,18.3618,59.5114,12.1534,11.0924,25.57,5.4564,10.6839,1.1032,14.18,8.5,0.4127,-13817.67
Private,KOTAK MAHINDRA BANK LTD.,2013,1160.66,1.81,60.97,163.41,12898,9.31,5.4564,16.5965,57.9124,11.3085,11.3349,24.26,6.3861,10.2952,1.0912,13.88,7.9,0.4499,-13499.63
Private,KOTAK MAHINDRA BANK LTD.,2014,1399.71,1.8,67.45,132.64,16086,11.06,5.4263,18.3587,60.544,14.0247,11.3804,4.54,7.4102,10.4409,1.0851,13.34,7.75,0.423,-13558.83
Private,KOTAK MAHINDRA BANK LTD.,2015,2028.45,1.98,70.61,193.54,18335,6.65,5.9689,23.8821,62.4087,13.342,11.5713,19.09,7.9962,10.4283,1.1937,13.0,8.0,0.4173,-13665.35
Private,KOTAK MAHINDRA BANK LTD.,2016,2612.23,1.19,72.11,706.45,31410,4.91,3.5874,19.3142,61.7213,12.4636,12.1666,59.53,8.2563,10.3085,0.4699,12.8,6.75,0.4954,-15047.15
Private,KOTAK MAHINDRA BANK LTD.,2017,3477.16,1.73,73.36,614.41,33013,4.95,5.2152,22.3502,63.415,12.8701,12.2765,10.99,6.7954,10.7672,0.6831,12.53,6.25,0.4228,-13440.75
Private,KOTAK MAHINDRA BANK LTD.,2018,4052.21,1.73,72.71,624.81,35717,3.33,5.2152,23.3221,64.0606,14.1484,12.4872,21.08,6.533,10.7885,0.6831,12.2,6.0,0.5016,-13461.64
Private,KOTAK MAHINDRA BANK LTD.,2019,4657.18,1.69,72.36,844.15,41626,3.95,5.0947,22.1428,65.8915,13.7426,12.6513,16.41,4.0416,11.228,0.6673,13.21,6.5,0.579,-13391.25
Private,KOTAK MAHINDRA BANK LTD.,2020,5372.11,1.87,72.95,1405.55,49726,3.72,5.6373,22.908,60.9985,13.6066,12.7946,14.32,-7.9646,12.6008,0.7384,17.6,5.25,0.5246,-13710.75
Private,LAKSHMI VILAS BANK,2005,38.32,0.08,86.25,20.58,1928,3.77,0.0709,15.5614,57.1797,5.674,8.3073,19.36,7.9234,10.3661,0.0374,13.69,6.0,0.7176,-14905.51
Private,LAKSHMI VILAS BANK,2006,34.94,0.53,88.15,40.32,1873,4.25,0.4695,13.6229,60.0242,5.9164,8.5009,19.36,8.0607,9.8025,0.248,13.58,6.5,1.3732,-15952.22
Private,LAKSHMI VILAS BANK,2007,56.72,0.33,86.15,60.06,1926,5.8,0.2924,15.2162,62.0017,6.7978,8.6702,16.93,7.6608,9.8621,0.1544,14.29,7.0,0.4891,-12820.78
Private,LAKSHMI VILAS BANK,2008,82.48,0.41,86.17,79.79,2078,6.37,0.3632,17.4712,59.1784,6.4055,8.7827,11.25,3.0867,10.5385,0.1919,15.7,7.0,0.261,-11795.15
Private,LAKSHMI VILAS BANK,2009,106.99,0.71,88.6,99.53,2433,8.35,0.629,17.4561,63.0288,5.4615,9.0249,24.22,7.8619,11.4597,0.3323,15.82,5.0,0.291,-11815.52
Private,LAKSHMI VILAS BANK,2010,103.56,0.33,86.55,119.27,2655,10.88,0.2924,12.5315,59.864,7.0473,9.2578,23.29,8.4976,11.0076,0.1544,15.38,4.25,0.3702,-12263.49
Private,LAKSHMI VILAS BANK,2011,137.02,0.91,83.82,56.64,2626,11.99,0.8062,14.0721,60.8549,6.7094,9.4956,23.78,5.2413,11.0845,0.5486,14.93,6.5,0.3963,-12156.67
Private,LAKSHMI VILAS BANK,2012,157.93,0.73,87.32,45.43,3054,8.86,0.6467,11.4155,63.0376,5.9295,9.6905,19.49,5.4564,10.6839,0.4401,14.18,8.5,0.4082,-12188.69
Private,LAKSHMI VILAS BANK,2013,197.07,0.54,88.41,64.52,3149,9.31,0.4784,12.1671,66.2422,5.7415,9.7794,8.9,6.3861,10.2952,0.3255,13.88,7.9,0.3538,-11961.87
Private,LAKSHMI VILAS BANK,2014,203.59,0.32,89.93,178.32,3082,11.06,0.2835,11.2671,62.4081,5.1014,9.9356,15.62,7.4102,10.4409,0.1929,13.34,7.75,0.3583,-12181.14
Private,LAKSHMI VILAS BANK,2015,284.03,0.61,88.9,109.72,3459,6.65,0.5404,13.8128,66.1879,6.2988,10.1148,17.92,7.9962,10.4283,0.3677,13.0,8.0,0.3291,-11788.21
Private,LAKSHMI VILAS BANK,2016,304.53,0.69,88.7,176.76,3565,4.91,0.6113,13.0693,68.5156,6.1512,10.2636,14.88,8.2563,10.3085,0.2724,12.8,6.75,0.3496,-12318.65
Private,LAKSHMI VILAS BANK,2017,502.77,0.83,86.69,235.49,4043,4.95,0.7353,18.6345,67.3261,6.0614,10.4701,20.64,6.7954,10.7672,0.3277,12.53,6.25,0.375,-11478.11
Private,LAKSHMI VILAS BANK,2018,346.81,-1.57,82.39,1302.13,4623,3.33,-1.3909,13.3061,63.7366,5.7574,10.6073,0.24,6.533,10.7885,-0.6199,12.2,6.0,0.3427,-13794.51
Private,LAKSHMI VILAS BANK,2019,250.32,-2.32,88.6,878.57,4557,3.95,-2.0553,11.0381,60.8339,5.7271,10.4057,-20.16,4.0416,11.228,-0.9161,13.21,6.5,0.5372,-15802.69
Private,LAKSHMI VILAS BANK,2020,351.34,-2.61,87.8,1002.08,4273,3.72,-2.3122,19.9228,56.6217,5.0358,10.1032,-30.24,-7.9646,12.6008,-1.0306,17.6,5.25,0.3478,-16053.57
Private,LORD KRISHNA BANK,2005,1.15,0.17,86.87,4.49,1163,3.77,0.3163,0.8376,55.3592,7.261,7.8261,3.69,7.9234,10.3661,0.0796,13.69,6.0,1.5571,-20185.22
Private,LORD KRISHNA BANK,2006,15.79,0.17,87.67,4.49,1163,4.25,0.3163,12.0811,54.6623,7.0337,7.863,3.69,8.0607,9.8025,0.0796,13.58,6.5,1.5571,-19977.01
Private,LORD KRISHNA BANK,2007,15.27,-0.59,85.68,4.49,1163,5.8,-1.0979,10.3729,46.5721,8.3657,7.6896,-17.34,7.6608,9.8621,-0.2761,14.29,7.0,2.1901,-16595.31
Private,NAINITAL BANK,2005,9.41,1.25,88.87,0.05,614,3.77,1.9167,16.3396,34.5868,7.2324,6.9567,22.98,7.9234,10.3661,0.585,13.69,6.0,0.4109,-16576.63
Private,NAINITAL BANK,2006,12.75,1.06,85.14,0.51,624,4.25,1.6253,18.7032,45.6683,8.531,7.1865,22.98,8.0607,9.8025,0.4961,13.58,6.5,0.398,-18593.82
Private,NAINITAL BANK,2007,4.56,1.26,86.74,0.97,662,5.8,1.932,4.8593,46.5749,7.3137,7.4425,25.61,7.6608,9.8621,0.5897,14.29,7.0,0.8184,-17244.98
Private,NAINITAL BANK,2008,7.54,1.51,86.93,1.43,667,6.37,2.3153,5.2368,48.3141,7.0728,7.63,18.75,3.0867,10.5385,0.7067,15.7,7.0,1.2389,-13753.38
Private,NAINITAL BANK,2009,10.38,1.68,87.62,1.88,650,8.35,2.576,5.7494,46.386,7.1875,7.7994,16.94,7.8619,11.4597,0.7863,15.82,5.0,0.4763,-13447.43
Private,NAINITAL BANK,2010,16.38,1.72,87.15,2.34,692,10.88,2.6373,8.3708,44.7816,8.3344,7.9645,16.51,8.4976,11.0076,0.805,15.38,4.25,0.4585,-13182.41
Private,NAINITAL BANK,2011,11.34,1.56,85.81,2.8,816,11.99,2.392,5.3445,50.9828,9.8112,8.0993,13.47,5.2413,11.0845,0.9405,14.93,6.5,0.7168,-14671.1
Private,NAINITAL BANK,2012,22.37,1.75,87.81,3.26,851,8.86,2.6833,7.6615,48.3623,9.2644,8.284,18.48,5.4564,10.6839,1.055,14.18,8.5,0.4045,-13767.82
Private,NAINITAL BANK,2013,30.26,1.3,86.23,24.72,830,9.31,1.9933,8.8245,49.9107,9.2784,8.3706,8.65,6.3861,10.2952,0.7837,13.88,7.9,0.4288,-13192.33
Private,NAINITAL BANK,2014,25.95,1.48,87.03,17.7,843,11.06,2.2693,7.0983,45.6153,8.3345,8.5835,21.29,7.4102,10.4409,0.8922,13.34,7.75,0.433,-14050.67
Private,NAINITAL BANK,2015,49.2,1.26,89.4,10.67,751,6.65,1.932,11.1031,42.7715,8.2751,8.6958,11.24,7.9962,10.4283,0.7596,13.0,8.0,0.4558,-13242.23
Private,NAINITAL BANK,2016,28.94,0.8,87.28,11.82,718,4.91,1.2267,6.5363,44.1471,8.6359,8.7135,1.77,8.2563,10.3085,0.3159,12.8,6.75,0.4435,-14703.52
Private,NAINITAL BANK,2017,52.44,0.73,89.0,29.52,719,4.95,1.1193,10.8287,41.6666,7.6556,8.9489,23.55,6.7954,10.7672,0.2882,12.53,6.25,0.472,-13471.69
Private,NAINITAL BANK,2018,35.47,0.63,90.35,17.3,923,3.33,0.966,6.9673,41.4548,7.6597,9.0014,11.7,6.533,10.7885,0.2488,12.2,6.0,0.4349,-14749.98
Private,NAINITAL BANK,2019,29.09,0.34,89.93,53.9,805,3.95,0.5213,5.4355,43.3949,7.9462,8.9998,-0.16,4.0416,11.228,0.1342,13.21,6.5,0.6208,-14925.23
Private,NAINITAL BANK,2020,40.67,-0.79,90.98,160.18,861,3.72,-1.2113,7.1949,45.3651,6.899,9.0408,4.09,-7.9646,12.6008,-0.3119,17.6,5.25,0.4583,-14822.87
Private,RBL BANK LTD.,2005,5.0,-1.17,90.11,3.48,545,3.77,-1.6631,10.3541,48.7181,5.1966,6.7683,-26.47,7.9234,10.3661,-0.5476,13.69,6.0,0.3694,-18526.58
Private,RBL BANK LTD.,2006,6.37,0.07,89.35,5.21,544,4.25,0.0995,11.9737,50.1656,5.5385,6.8859,11.77,8.0607,9.8025,0.0328,13.58,6.5,0.3276,-17574.31
Private,RBL BANK LTD.,2007,4.64,0.31,76.43,1.43,553,5.8,0.4406,9.5062,46.2678,17.3761,7.0446,15.86,7.6608,9.8621,0.1451,14.29,7.0,0.4491,-24531.85
Private,RBL BANK LTD.,2008,8.73,1.31,74.67,3.76,544,6.37,1.8621,10.1206,39.7245,21.9045,7.2962,25.16,3.0867,10.5385,0.6131,15.7,7.0,0.3628,-15568.87
Private,RBL BANK LTD.,2009,15.66,1.96,76.57,-2.9,566,8.35,2.786,13.0196,46.9323,19.9912,7.4425,14.63,7.8619,11.4597,0.9173,15.82,5.0,0.3412,-13307.22
Private,RBL BANK LTD.,2010,13.22,1.05,75.99,4.55,707,10.88,1.4925,11.1392,56.116,16.9234,7.6429,20.04,8.4976,11.0076,0.4914,15.38,4.25,0.4625,-14879.97
Private,RBL BANK LTD.,2011,18.58,0.53,63.23,-1.72,907,11.99,0.7534,16.4004,58.9892,33.5939,8.0801,50.14,5.2413,11.0845,0.3195,14.93,6.5,0.6307,-28155.7
Private,RBL BANK LTD.,2012,67.13,1.38,65.78,10.07,1328,8.86,1.9616,17.0762,57.3502,15.8659,8.8826,80.24,5.4564,10.6839,0.8319,14.18,8.5,0.6348,-14286.63
Private,RBL BANK LTD.,2013,126.44,1.06,64.34,12.14,1859,9.31,1.5067,16.2423,49.1864,12.3946,9.4699,58.73,6.3861,10.2952,0.639,13.88,7.9,0.3911,-13021.95
Private,RBL BANK LTD.,2014,260.97,0.67,63.74,30.11,2798,11.06,0.9523,21.9546,54.0443,10.3596,9.8091,33.92,7.4102,10.4409,0.4039,13.34,7.75,0.407,-13410.43
Private,RBL BANK LTD.,2015,403.41,1.02,63.09,37.44,3465,6.65,1.4498,22.9622,53.3112,8.229,10.2075,39.84,7.9962,10.4283,0.6149,13.0,8.0,0.4683,-12885.17
Private,RBL BANK LTD.,2016,490.54,0.99,62.18,81.59,3871,4.91,1.4072,19.88,54.2096,7.6332,10.5754,36.8,8.2563,10.3085,0.3909,12.8,6.75,0.5334,-12763.61
Private,RBL BANK LTD.,2017,755.46,1.08,71.06,162.18,4902,4.95,1.5351,22.1398,60.5016,8.9072,10.7929,21.75,6.7954,10.7672,0.4264,12.53,6.25,0.4752,-12330.78
Private,RBL BANK LTD.,2018,1068.19,1.22,70.98,243.48,5300,3.33,1.7341,26.2303,65.1048,10.8066,11.0325,23.96,6.533,10.7885,0.4817,12.2,6.0,0.5026,-12938.68
Private,RBL BANK LTD.,2019,1442.37,1.3,72.67,492.09,5843,3.95,1.8478,25.3,67.5822,9.392,11.2943,26.18,4.0416,11.228,0.5133,13.21,6.5,0.6694,-12853.37
Private,RBL BANK LTD.,2020,1910.25,0.6,64.97,1916.53,7221,3.72,0.8529,25.0152,65.2062,11.8939,11.3961,10.19,-7.9646,12.6008,0.2369,17.6,5.25,0.6511,-13056.5
Private,SANGLI BANK,2005,8.83,-1.52,93.92,4.79,1923,3.77,-0.1393,9.5625,38.4195,4.0349,7.656,1.76,7.9234,10.3661,-0.7114,13.69,6.0,0.3618,-22112.18
Private,SANGLI BANK,2006,0.28,-1.37,93.18,6.97,1843,4.25,-0.1255,0.3883,41.299,3.8292,7.6736,1.76,8.0607,9.8025,-0.6412,13.58,6.5,0.4472,-33022.16
Private,SANGLI BANK,2007,6.83,-20.35,75.51,16.92,1755,5.8,-1.8644,21.6208,11.679,8.107,7.4707,-20.29,7.6608,9.8621,-9.5241,14.29,7.0,0.5327,-33022.16
Private,SBI COMMERCIAL & INTERNATIONAL BANK LTD,2005,9.26,-2.1,69.5,15.1,103,3.77,-1.5947,33.7464,48.3803,18.5282,6.1674,-0.23,7.9234,10.3661,-0.9828,13.69,6.0,0.7271,-10005.64
Private,SBI COMMERCIAL & INTERNATIONAL BANK LTD,2006,10.44,1.09,71.47,8.08,101,4.25,0.8277,26.7692,47.9579,17.7902,6.2712,10.38,8.0607,9.8025,0.5101,13.58,6.5,0.8013,-9340.76
Private,SBI COMMERCIAL & INTERNATIONAL BANK LTD,2007,3.87,1.13,73.07,-4.35,90,5.8,0.8581,13.6172,49.2182,15.2284,6.5038,23.26,7.6608,9.8621,0.5289,14.29,7.0,1.7579,-14437.86
Private,SBI COMMERCIAL & INTERNATIONAL BANK LTD,2008,13.79,1.93,78.41,-1.41,93,6.37,1.4656,28.5922,53.8468,17.2034,6.5009,-0.29,3.0867,10.5385,0.9033,15.7,7.0,0.4158,-9007.46
Private,SBI COMMERCIAL & INTERNATIONAL BANK LTD,2009,3.08,1.52,80.53,-0.07,84,8.35,1.1542,6.4747,42.5823,17.1975,6.5934,9.25,7.8619,11.4597,0.7114,15.82,5.0,0.5701,-12955.67
Private,SBI COMMERCIAL & INTERNATIONAL BANK LTD,2010,5.84,0.49,76.59,-0.59,71,10.88,0.3721,16.1818,31.96,20.0611,6.4642,6.42,8.4976,11.0076,0.2293,15.38,4.25,0.5865,-12674.35
Private,SBI COMMERCIAL & INTERNATIONAL BANK LTD,2011,5.37,0.63,77.16,-0.01,72,11.99,0.4784,17.1456,40.5508,19.9853,6.5001,3.6,5.2413,11.0845,0.3798,14.93,6.5,0.5249,-13755.49
Private,SOUTH INDIAN BANK,2005,102.38,0.09,89.6,39.54,3588,3.77,0.2423,16.3992,56.6104,4.8035,9.1567,13.32,7.9234,10.3661,0.0421,13.69,6.0,0.3326,-13165.44
Private,SOUTH INDIAN BANK,2006,72.27,0.53,88.47,71.87,3709,4.25,1.4267,11.8957,58.8342,5.9188,9.2898,13.32,8.0607,9.8025,0.248,13.58,6.5,0.5704,-15844.1
Private,SOUTH INDIAN BANK,2007,103.15,0.88,89.65,83.29,3868,5.8,2.3689,11.9815,58.003,5.3027,9.5217,23.18,7.6608,9.8621,0.4119,14.29,7.0,0.4455,-13011.02
Private,SOUTH INDIAN BANK,2008,142.58,1.01,88.68,12.91,4223,6.37,2.7188,12.0245,61.1691,6.7934,9.7462,22.46,3.0867,10.5385,0.4727,15.7,7.0,0.3233,-12001.85
Private,SOUTH INDIAN BANK,2009,164.27,1.09,88.78,21.95,4523,8.35,2.9342,10.7879,58.1367,6.3986,9.9223,17.6,7.8619,11.4597,0.5101,15.82,5.0,0.309,-12388.33
Private,SOUTH INDIAN BANK,2010,208.46,1.07,90.12,37.12,4860,10.88,2.8803,11.7244,61.968,5.8169,10.1478,22.55,8.4976,11.0076,0.5008,15.38,4.25,0.3177,-11989.28
Private,SOUTH INDIAN BANK,2011,196.69,1.05,90.56,28.0,5619,11.99,2.8265,9.0217,62.4272,5.6285,10.3988,25.1,5.2413,11.0845,0.633,14.93,6.5,0.3605,-12667.77
Private,SOUTH INDIAN BANK,2012,247.07,1.12,90.41,20.35,5630,8.86,3.0149,7.6892,67.5767,5.3762,10.6058,20.7,5.4564,10.6839,0.6752,14.18,8.5,0.3899,-12495.32
Private,SOUTH INDIAN BANK,2013,334.93,1.17,88.89,131.9,6087,9.31,3.1495,8.369,63.893,6.0372,10.8157,20.98,6.3861,10.2952,0.7053,13.88,7.9,0.4346,-12345.78
Private,SOUTH INDIAN BANK,2014,368.46,1.0,86.37,136.92,6794,11.06,2.6919,8.1868,65.8893,6.1295,10.9148,9.92,7.4102,10.4409,0.6029,13.34,7.75,0.4041,-12482.65
Private,SOUTH INDIAN BANK,2015,497.07,0.56,87.81,223.58,7522,6.65,1.5075,10.3513,63.251,6.0758,10.9873,7.24,7.9962,10.4283,0.3376,13.0,8.0,0.3855,-12224.63
Private,SOUTH INDIAN BANK,2016,517.42,0.55,87.78,405.3,7491,4.91,1.4806,10.5022,64.7276,6.0584,11.0584,11.5,8.2563,10.3085,0.2172,12.8,6.75,0.3882,-12832.19
Private,SOUTH INDIAN BANK,2017,715.56,0.57,88.97,657.96,7677,4.95,1.5344,13.285,62.4252,6.5245,11.216,15.76,6.7954,10.7672,0.2251,12.53,6.25,0.3925,-11959.87
Private,SOUTH INDIAN BANK,2018,837.24,0.43,87.11,686.32,7946,3.33,1.1575,14.6676,65.9882,6.3411,11.3228,10.68,6.533,10.7885,0.1698,12.2,6.0,0.5103,-11984.65
Private,SOUTH INDIAN BANK,2019,726.21,0.29,87.15,687.72,8201,3.95,0.7807,11.9133,67.9392,5.7836,11.4326,10.98,4.0416,11.228,0.1145,13.21,6.5,0.5249,-12866.46
Private,SOUTH INDIAN BANK,2020,1045.75,0.11,85.57,1030.88,8344,3.72,0.2961,14.7456,66.4099,5.6448,11.4828,5.02,-7.9646,12.6008,0.0434,17.6,5.25,0.428,-12200.93
Private,TAMILNAD MERCANTILE BANK LTD.,2005,67.95,1.52,85.94,26.0,0,3.77,3.7507,14.9088,46.7568,9.9494,8.6335,8.3,7.9234,10.3661,0.7114,13.69,6.0,0.3297,-12875.49
Private,TAMILNAD MERCANTILE BANK LTD.,2006,78.02,1.67,85.25,11.5,0,4.25,4.1208,15.7096,51.2294,10.7622,8.7165,8.3,8.0607,9.8025,0.7816,13.58,6.5,0.3269,-12435.26
Private,TAMILNAD MERCANTILE BANK LTD.,2007,82.85,1.57,84.94,30.19,0,5.8,3.8741,14.4489,57.1012,10.712,8.866,14.95,7.6608,9.8621,0.7348,14.29,7.0,0.4174,-12587.53
Private,TAMILNAD MERCANTILE BANK LTD.,2008,130.7,1.58,86.52,20.71,0,6.37,3.8988,18.0724,60.1401,9.682,9.0898,22.38,3.0867,10.5385,0.7395,15.7,7.0,0.377,-11398.29
Private,TAMILNAD MERCANTILE BANK LTD.,2009,135.84,1.51,85.08,20.59,0,8.35,3.726,14.9488,58.4486,8.792,9.3275,23.77,7.8619,11.4597,0.7067,15.82,5.0,0.3675,-11785.76
Private,TAMILNAD MERCANTILE BANK LTD.,2010,172.8,1.54,85.67,17.16,0,10.88,3.8001,16.3057,61.0032,8.4515,9.5168,18.92,8.4976,11.0076,0.7207,15.38,4.25,0.415,-11402.57
Private,TAMILNAD MERCANTILE BANK LTD.,2011,188.34,1.74,85.58,28.94,0,11.99,4.2936,14.9315,66.7522,8.4755,9.6876,17.09,5.2413,11.0845,1.049,14.93,6.5,0.4196,-12036.64
Private,TAMILNAD MERCANTILE BANK LTD.,2012,231.66,1.75,84.25,47.76,0,8.86,4.3182,13.1251,67.8454,8.0497,9.9188,23.12,5.4564,10.6839,1.055,14.18,8.5,0.4112,-11545.58
Private,TAMILNAD MERCANTILE BANK LTD.,2013,248.72,2.0,85.39,38.15,0,9.31,4.9351,10.8113,68.6361,8.5376,10.0726,15.37,6.3861,10.2952,1.2057,13.88,7.9,0.4138,-11646.62
Private,TAMILNAD MERCANTILE BANK LTD.,2014,220.13,1.19,85.78,139.73,0,11.06,2.9364,9.0457,64.9432,8.5975,10.1811,13.66,7.4102,10.4409,0.7174,13.34,7.75,0.3641,-12414.98
Private,TAMILNAD MERCANTILE BANK LTD.,2015,291.88,1.38,86.22,17.76,0,6.65,3.4052,11.4039,64.996,8.7205,10.3006,11.95,7.9962,10.4283,0.8319,13.0,8.0,0.3193,-12402.55
Private,TAMILNAD MERCANTILE BANK LTD.,2016,318.5,1.23,86.11,130.33,0,4.91,3.0351,10.8566,64.0206,8.3413,10.4707,17.01,8.2563,10.3085,0.4857,12.8,6.75,0.353,-12405.74
Private,TAMILNAD MERCANTILE BANK LTD.,2017,430.51,0.86,87.04,290.37,0,4.95,2.1221,13.861,59.4097,8.7173,10.5182,4.76,6.7954,10.7672,0.3396,12.53,6.25,0.3122,-12040.77
Private,TAMILNAD MERCANTILE BANK LTD.,2018,506.12,0.59,85.52,683.09,0,3.33,1.4559,16.6117,62.6813,8.9789,10.5432,2.5,6.533,10.7885,0.233,12.2,6.0,0.4326,-11657.02
Private,TAMILNAD MERCANTILE BANK LTD.,2019,414.34,0.68,86.69,440.86,0,3.95,1.6779,14.394,65.3494,8.9267,10.6099,6.66,4.0416,11.228,0.2685,13.21,6.5,0.4269,-12753.78
Private,TAMILNAD MERCANTILE BANK LTD.,2020,526.42,0.99,86.12,359.63,0,3.72,2.4429,16.7563,64.8188,9.3072,10.6633,5.35,-7.9646,12.6008,0.3909,17.6,5.25,0.3911,-12452.21
Private,YES BANK LTD.,2005,18.17,-0.29,51.87,2.44,0,3.77,-0.1602,221.5854,59.5367,16.9774,7.1532,-130.73,7.9234,10.3661,-0.1357,13.69,6.0,0.3559,-11219.6
Private,YES BANK LTD.,2006,97.12,2.13,69.92,2.44,0,4.25,1.1766,47.6546,57.8273,13.7582,8.3339,118.07,8.0607,9.8025,0.9969,13.58,6.5,0.4344,-11219.6
Private,YES BANK LTD.,2007,194.57,1.44,74.03,2.44,0,5.8,0.7954,33.0519,56.6466,7.0884,9.315,98.11,7.6608,9.8621,0.6739,14.29,7.0,0.4163,-11055.11
Private,YES BANK LTD.,2008,360.67,1.54,78.16,2.44,0,6.37,0.8507,27.237,55.5296,7.7664,9.7399,42.49,3.0867,10.5385,0.7207,15.7,7.0,0.3966,-10448.5
Private,YES BANK LTD.,2009,436.9,1.59,70.61,57.07,0,8.35,0.8783,21.631,54.1601,7.0924,10.0389,29.9,7.8619,11.4597,0.7441,15.82,5.0,0.3932,-10285.92
Private,YES BANK LTD.,2010,575.53,1.79,73.66,87.6,0,10.88,0.9887,23.5382,60.9994,8.4919,10.5018,46.29,8.4976,11.0076,0.8377,15.38,4.25,0.478,-9945.97
Private,YES BANK LTD.,2011,623.27,1.58,77.85,35.84,0,11.99,0.8727,15.6396,58.2366,6.4299,10.9854,48.36,5.2413,11.0845,0.9525,14.93,6.5,0.9051,-10529.36
Private,YES BANK LTD.,2012,857.12,1.57,66.76,11.57,0,8.86,0.8672,13.7537,51.597,6.3519,11.2068,39.04,5.4564,10.6839,0.9465,14.18,8.5,0.8061,-10431.67
